,axis1,axis2,axis3,axis4,axis5,Bankrupt
22,-0.6982460865949467,-0.02587115088637454,1.2238930666863714,1.368421560684709,-0.4329303668905306,0
23,-1.268051902681464,1.2802081400198206,0.12688448534199748,0.6850915120716999,-0.10448649698844657,0
24,-1.659270947858258,2.2547246358958892,-0.7394112677461975,1.6904515909550617,-0.3135215498660521,0
25,-3.3929364453991275,-1.822495835815652,2.8476876300972394,1.9259133087720368,-0.809893959694886,0
26,0.046882073022104453,-0.8639519192452568,1.6228244055944674,0.9522588919894214,-0.32427798069726615,0
27,2.259610750805422,-1.253499603085886,1.3943165155801656,-0.892767212549614,-0.07649298363154591,0
28,-0.5274877856883954,-1.310639793193099,1.4476647191149385,0.9032685965531546,-0.4903569374509812,0
29,-5.964722752931015,2.519125446532592,-1.6220281846629243,0.34920556782835094,0.014598429047897876,1
30,-5.678209249986663,1.3991337150033587,1.2904374276170558,2.5696298477655617,-0.535682617070615,1
31,-3.3220957446572243,1.2842966411334567,0.26186346152906137,1.6891539932471173,-0.2950369649018118,0
32,-0.8369789460699252,0.2205468392162681,-0.3956069029668061,1.483985418126507,-0.3912225186085963,0
33,-0.7231771504500989,-1.2202120333834305,0.09119377217285342,0.014790062182560394,-0.1519204432718969,0
34,-1.0076139530011585,0.9127802058277082,-2.0892635005293267,0.1299887484462441,-0.006259842400973869,0
35,-1.5893141969897697,-1.4357570958731747,2.914184619715643,2.2819779040103834,-0.7166307647340692,0
36,-2.4976952195740756,-1.1966946225795458,1.8944225539278534,1.0368825862489122,-0.5051037569624471,0
37,-1.8644726172984594,-0.46122567808451964,0.9080106016797593,1.5899614101893977,-0.5768105557637027,0
38,-1.548165980268864,-1.381684031723236,1.2071325294604065,1.387437086115999,-0.6282318492065737,0
39,-1.307982532343475,-2.0375313977404477,2.4470269952876773,1.7296531729214355,-0.7947203431963723,0
40,-0.1801581891344117,-0.67937852134058,1.695026191778933,0.7642513688996825,-0.378487529624895,0
41,-1.08698791857073,-2.1465251467897346,2.5650959360618386,1.4204705601999257,-0.5692177729522198,0
42,0.18898037284905964,-0.8616179850655944,1.0393716034078682,0.38214390491426753,-0.2842273263588872,0
43,-0.4995798273530094,0.7626390950387566,-0.06709948270972706,1.9850811378804663,-0.4249537811390362,0
44,0.05717304133778139,-0.93827436835695,0.7871421308354426,-0.7401422019100317,-0.03418369662893906,0
45,-0.48026488009166934,-2.2654686968006215,3.9548625974807505,2.5384199274415504,-1.0590758716601825,0
46,0.4603627528309418,-0.47726202436104503,-0.30462157944107926,-0.5247176803855974,-0.006456801489109589,0
47,-0.1271937573537829,0.21753835146393546,0.9378858983272713,1.3233233742100048,-0.39432089607653253,0
48,-2.2509142237720163,1.222280458059456,0.5370643206711837,1.3058441549196216,-0.2865485630161638,0
49,-1.7679337443783134,1.6750903359739158,-0.5907334125428029,1.235506139475746,-0.21222554394121787,0
50,-2.9543621267650355,-1.513187007754209,2.9329485070394403,1.8475936692228745,-0.6816814747436005,0
51,0.08351214688484719,-0.8907154603521228,1.849646234433518,1.2263596470765048,-0.41573458395905494,0
52,0.48975317674076224,-1.0863274059865538,0.23630863446174621,-0.5073400546585898,-0.1168431621243279,0
53,-0.6370469736521541,-0.9374553077863549,0.8360155700980604,1.0517317955346346,-0.42677277809087105,0
54,-4.706097313646901,0.49974110706082736,1.9003138085654765,2.923963799637659,-0.8110044919970731,1
55,-5.057289986183328,3.646643963864407,-0.3411725124828584,1.8800248877295123,-0.30419859019322454,1
56,-11.70813739517886,-16.393385376664025,-16.706007960728947,2.5827998286168974,0.22244611432141057,1
57,-7.069561520177223,1.7313093587131,-1.0602617270271844,0.657662200700351,-0.13812908233569796,1
58,-3.1147844816047074,0.752149499291041,0.5597138471391142,1.5566461553165714,-0.4023188066778494,0
59,-1.3929693424441114,0.7931091117765292,-0.8151662642784012,1.5809875807855356,-0.3320074150835969,0
60,-0.42748493910877167,-1.6524194601233055,0.4419253710664314,-0.31189492501148436,-0.18208942776137502,0
61,-1.510460725367739,0.164966069389086,-1.2642283730690385,0.04931759741879584,-0.1504355766091029,0
62,-1.860785203054132,-1.605086975682822,2.827246893160342,2.1901893795499134,-0.7803837130726534,0
63,-1.9826708429591,-0.42574764649841335,1.2414377948493205,1.3536329797236115,-0.4162274558950032,0
64,-2.871127014483596,-0.46536288075337684,0.7825044445215129,1.400194505952936,-0.42281322814918776,0
65,-1.3239341307880363,-1.2493286240150254,0.7332633618951365,0.8392386727224613,-0.4943639528015489,0
66,-2.210108967975864,-1.7134368482126452,1.0339094048205046,1.108555860835606,-0.5503883578961996,0
67,-0.5544786705484689,-0.828668724980291,1.6272315556532826,1.0980894360187672,-0.5226092093973278,0
68,-1.4668799050179584,-2.5736552736131486,3.3004490015488,1.9942128849763379,-0.8008261183264246,0
69,-0.6794044228949477,-0.27898336254389705,1.1815954233665444,1.2643461882209561,-0.49774486950408114,0
70,0.8254622375611135,0.4088374865596629,0.14968986432949477,1.5932486902933674,-0.33566258603207993,0
71,0.6138977603061346,-0.8949920081996805,0.9554191794230713,-0.5687394885278316,-0.06824951174271279,0
72,-0.3670860602544306,-2.5104121249807165,4.083755412995544,1.7557859710319617,-0.8638290519089693,0
73,1.7074281197090182,-0.25411854798038674,-0.47509125138994424,-1.1086191009166497,0.18408680504731686,0
74,-0.08495139504728372,0.17085462221615566,0.43078590724975646,1.0075288791935009,-0.25162151034264735,0
75,-1.8419141188183261,0.9232714386932127,0.5315650969660569,0.9628562133952631,-0.29271650565176144,0
76,-1.6119147997394923,2.165834383928209,-1.151087886255002,2.199165519569629,-0.37198033678976783,0
77,-2.5523902105240834,-1.1533825513889373,2.7340297102433144,2.368251900288152,-0.7495193820302704,0
78,1.2132399812482288,-0.5400855741829702,0.9277815742013023,0.0038133487681982566,-0.03059696583833188,0
79,1.587418566158373,-1.924576858263993,1.7776586608041276,-1.756093671335434,0.004249780699044823,0
80,-0.3631538832273938,-1.6612036813791018,1.8345135216922557,1.260326985286695,-0.627177247724084,0
81,-4.831884770161881,0.7712978129361638,-2.3239810117408406,-0.845273927678948,0.2259492763994026,1
82,-3.482803066387445,0.015991806706627427,1.3120192251933056,0.853111248601609,-0.348324538799172,0
83,-1.6425954848313278,0.5281904846441581,-0.6017091577318949,1.3286976617349584,-0.3181152996482957,0
84,-0.1903274780934519,-1.9083171747607568,0.7550390222725667,-1.3053819522327252,0.057599140514569054,0
85,-2.6765650422695777,1.075933700104453,-2.747773783649744,-0.03306903666402602,0.09689019239805317,0
86,-1.6932695703128147,-1.3098755033906895,2.862460712368896,2.5589230983141773,-0.8495417798347715,0
87,-2.3267557254820512,-0.003780970474145708,0.7822455778253963,1.2907577916353272,-0.35991923725562747,0
88,-2.5973342060277753,-0.37035679283792067,1.0835773945496192,2.357152472322755,-0.7639489590799049,0
89,-1.4820287364082427,-0.9082003814596603,0.19975895826067655,0.7768692711303051,-0.436334652235701,0
90,-2.2846753098266266,-1.0778632955063119,-0.46517454301843136,0.1725853207655658,-0.18248723163994107,0
91,0.450212058709837,-0.5751611346719397,1.5000657193672675,0.8721662728260302,-0.4188491182153685,0
92,-0.4517085538216017,-2.176801920903398,2.8174933391125285,1.5992386676534138,-0.6788786432505169,0
93,-0.7649805992571792,-0.6137268398638954,1.2180525551109969,0.886202803452558,-0.434812264209913,0
94,0.22759888455082766,0.13163747802735434,0.5256149025839474,1.4520312374129967,-0.4251780678342884,0
95,0.9448548408061394,-0.5374397809153605,0.9848131606907025,-0.09292567308237348,-0.09271494428656069,0
96,-0.12318545885909417,-2.509478836542096,3.4592679200565533,1.372620629218468,-0.7219361771498752,0
97,-0.2053806092751503,-0.13575759821641184,-0.9836504223555688,0.5886771203566918,-0.19482276996977702,0
98,0.797473912472008,0.044914324823353544,0.7833144769456936,0.5236440776146432,-0.16728176519675678,0
99,-1.6001131966647035,0.6818647837411137,0.8130200896124594,1.0663811649779829,-0.3306006759445575,0
100,-0.9383050209221708,1.6642408916018814,-1.319771872735755,1.4371727998881636,-0.12853692627491212,0
101,-2.5669798845868956,-1.282834545075576,2.9290700833238716,2.6160060193453516,-0.8761439417294318,0
102,1.1609206158441538,-0.6510450981944247,0.9888262551292841,0.5869109581119519,-0.2579657512201221,0
103,-0.33868860367208065,-1.5287822912721347,1.7851837948320588,0.4611116256853355,-0.364879096711021,0
104,-0.9909589781868405,-1.6300490500227458,1.2094054367989917,0.9405871472447463,-0.4119859189118452,0
105,-1.2056969214645588,1.783624824355368,-0.32002971907581595,2.0156005981623486,-0.39016060631696375,1
106,-3.257980999214434,0.11366658499856647,2.221347981910767,4.009265268277743,-1.0578832130019635,1
107,-0.251431433944293,-0.8850825347411164,3.2828994161910634,3.4891226745493773,-1.0483130157356144,0
108,0.7571033507741447,-0.15121745835076625,2.3980552230043863,3.0125706831936294,-0.7757854260986838,0
109,-2.694944888088324,-1.8324155973100413,1.9149773501865932,2.3298611483488068,-0.717348304352719,0
110,-3.608657897042662,-0.5595862232287825,0.2483364966404316,1.9333332124660478,-0.5305307470467739,0
111,-1.1129730338058348,-0.6276219692018099,0.40436344704620963,0.7289779093834844,-0.35196582969098816,0
112,-0.9112289937422607,-2.5506634641882715,1.5352918770919566,0.04556411675896741,-0.32214417620693653,0
113,-0.6672026711851798,-1.7630358042387668,1.4444283629756747,1.1636524353948074,-0.5373297196427317,0
114,1.1528335804157122,-0.6467971800522897,1.0112432522561927,1.0246239232238086,-0.3326187339084587,0
115,-0.6029984415223707,-1.395933352985671,0.9576841121440081,0.8788553336161016,-0.37012720538701777,0
116,-1.2297297991980662,-0.4421694759032518,1.6298253821985642,3.037451865065726,-0.9788003150408695,0
117,-1.8232112192505634,-1.6867127552499641,2.2001118627922356,1.7130604410506716,-0.6326817497987414,0
118,-0.7543002158461407,-0.8546031780922854,0.03376337016966492,-0.539318931120034,0.04767318317321011,0
119,-6.503120562978771,-1.0769618216746257,-0.8509876100905862,0.7523651576406865,-0.13565275906721463,0
120,-2.1439185345588307,-0.4639629676989433,1.182792807686103,1.2015794037176044,-0.4220896836330961,0
121,-2.763215046059852,-1.2974819797463897,0.9747392051358986,2.0575933481455113,-0.7519532000207446,0
122,-0.10803611102453572,-1.3388294984939233,1.1442314251549173,0.030349464473362942,-0.2420197142635051,0
123,2.4667733881991065,-0.3848627147733723,-0.8168469342139237,-2.7907340483291745,0.4733336888635385,0
124,0.7341624286891126,-2.3361413594176046,4.46818916745909,1.296607772949497,-0.8626076113555015,0
125,-0.14502921965358337,-0.4627454646342443,2.721298085353496,3.3864081638982793,-0.916773595230521,0
126,-0.42707364360422573,-0.337374080713547,0.964831208540809,1.7845407796560118,-0.42283372580092626,0
127,1.0642851107457707,-0.4355119450038498,0.33938433577512117,0.2116576109576958,-0.2567869195796976,0
128,-0.3512702704564408,1.1464194017530833,-0.9604162687719743,1.2747936694791426,-0.2559357567853865,0
129,0.5460188713036631,-1.013514354711161,0.8417834352463985,-0.023447132201251504,-0.16823651066153442,0
130,0.9843493181516912,0.4279043782483078,-0.5654186800626122,0.24132166381445688,-0.06937349809808428,0
131,-1.9453570102218887,-0.16233991398863643,-1.285837008408018,0.21899805084310267,-0.05409005983584088,0
132,-3.5327827529220825,-0.46918406093263193,0.6881254943932159,1.980129284073682,-0.6044568638959724,1
133,0.9014931915473993,-0.6320109529427361,2.6541208574597754,2.6228799953047255,-0.7333231428135202,0
134,0.2768757709637772,-0.3530049777768563,2.4428316258750837,3.388852360321969,-0.9435803163140609,0
135,-1.2975318802592783,-1.7973969402976755,1.9660674352274032,1.547708070209452,-0.6685213854107448,0
136,-2.48823247597134,-0.8749700120419197,1.3151706373945538,2.294034392181966,-0.8126853314305269,0
137,-0.43340923334916304,-0.49852882305660057,0.6518310214349375,0.4057153924450334,-0.32200791085159547,0
138,0.09921889131929604,-1.4437311215100503,0.9075830088620916,0.19438630428452602,-0.16738137930443653,0
139,-1.808635220573014,-1.029547863043102,0.5050937595084529,1.2548910343629516,-0.5291854956811997,0
140,-0.6083952699648172,-0.2000764663303935,-0.10266391724935021,1.3861503335337488,-0.32949050485576475,0
141,2.1601643782174667,0.2877408015385079,-0.5552819903328857,0.8580769095193612,-0.21247609411588525,0
142,-4.072436194081503,0.04271966986928678,1.5351743006968819,2.3140310461641063,-0.7419611910225696,0
143,-0.9707942679161378,-1.859920587109793,2.8048144937918367,2.73643106977715,-1.0301908246282252,0
144,-0.4077455044004071,-1.3287199018340285,1.1057209454703303,0.5398361012379437,-0.35973226271294356,0
145,-3.3863607500056156,-1.3441291816009617,0.8924351101173049,1.8937669441586755,-0.5511092045626513,0
146,0.9846763401090638,-0.23854035673670362,1.811767029713253,2.3182755139003617,-0.6491945404339456,0
147,-1.4648750130618367,-0.8467177746666562,1.0864261419110117,2.5996154807259417,-0.9129230216235573,0
148,-0.2134716934757927,-1.296550051417401,1.884579834810645,0.9930384503624152,-0.5458344021641217,0
149,0.29882504629717405,-1.0598334194524184,-0.5783040624200037,-1.8900622251306016,0.3135797135227359,0
150,-0.9571952625185551,-2.503801618131562,3.6050297667883022,1.6238946950745206,-0.9061849194775426,0
151,1.5177426880155798,-0.18011191384424138,2.7362934068831026,3.4043843182423617,-0.9319499838968819,0
152,-1.0366764694672026,-1.0712088103693194,1.3978831168591133,1.3019084203929174,-0.4483095878386107,0
153,0.37397268525505334,0.028299972643694698,-0.765860462743909,0.5043329088012343,-0.16553923273721388,0
154,-0.24044140626977717,0.1069800618071021,-0.006508397957911189,1.7591532198517013,-0.4831291785091144,0
155,0.9127562727069425,-0.5554554930055613,0.4722920858933998,0.3471227182379201,-0.19378125728278955,0
156,0.8238810324585603,0.5187801368159415,-0.5939601365623086,0.3990099797676563,-0.1408172885247287,0
157,-1.2316469155663263,-0.24969446871122877,-0.45150027369486245,0.7600168845895195,-0.1685689610978042,0
158,-3.8921200812526364,1.5158035811529866,-2.316509494014543,0.32750663219189924,0.04231334121646173,1
159,2.687463170461532,0.18356645474713604,2.516374012203953,3.9757174437279197,-0.9791371939201872,0
160,1.6767262976212534,0.10307987340418556,2.099572115837901,3.558762896097198,-0.8641745067465852,0
161,-0.3847631600637877,-1.2949345427003178,0.9509022847762998,0.1593630933082559,-0.32671279466552444,0
162,-2.2860868341123974,-1.055408460460501,0.8793007047075048,0.77463874563416,-0.5162807438048673,0
163,-0.2634561450719656,-1.030064472862557,1.7767401941453598,1.0159694018034746,-0.5159598296454782,0
164,0.9650009414155915,-1.595631255192112,1.278747393276592,0.16404086118166436,-0.2786134990240892,0
165,-1.2565515689011548,-0.42802026152565986,0.5147091119298611,1.5940047735260965,-0.6514116331381863,0
166,-2.1270621580257068,-0.6973562681018078,-0.2930743240766961,0.8724099754330111,-0.2978742812529778,0
167,1.8214068995919404,-0.0572568328439958,-0.5295029364513683,-0.056558001630810574,-0.036997176365072264,0
168,-2.624882667611247,-0.39644532268859267,1.5628134925511996,3.065913492484884,-0.8781580555463258,0
169,-0.5315398947503513,-1.6409792424909737,2.616432705175105,2.6172809550156666,-0.9348118616837324,0
170,0.20667567265991202,-1.4524294804931626,1.5931182248192595,0.8644373000782773,-0.4909539178690634,0
171,-2.613664999710694,-2.0028618777116782,1.640124396812519,1.2288707351890351,-0.41270895540368624,0
172,0.6060977218761687,-0.37233513143587443,1.7918801093598877,2.4547192807848277,-0.6557501185147111,0
173,0.5327066592011296,-0.8178374652662572,1.2546570942482507,1.8553822428104425,-0.5846546854673005,0
174,-1.1780464630872507,-0.4831006492568558,1.0602146708482842,1.4827070142061327,-0.5487100888339567,0
175,0.5817626255925321,-0.9738640680498719,-0.5567458382835543,-2.328871183842871,0.38001154811365306,0
176,-0.1447689248033514,-2.1608938887507043,2.5007854806098244,1.664710750500813,-0.8281957845829006,0
177,3.1569432015413463,0.43611842821130903,2.262366368090446,3.9190982664726413,-0.7850646671302083,0
178,-0.915979393526258,-0.4789296219636387,0.9827476287413732,2.342509557955446,-0.573611416564626,0
179,0.41351726935003,-0.3066395119889104,-0.44554273544872686,0.6270105504463295,-0.21509552082523795,0
180,-0.9331110393697214,0.5157134934590573,-0.09942093260787899,1.1420527774947402,-0.22276949004836932,0
181,0.9045080425980011,-0.7007339970421054,0.6665179091068621,0.28005497345760344,-0.15879874043490452,0
182,0.7654327814724823,0.5240920191076607,-0.7587453503313023,-0.258344173067687,0.030252926021712288,0
183,-0.39096656462602686,0.5128913132170363,-1.1038402067152622,0.8540346547108377,-0.15977731175297813,0
184,-3.0933768552140237,-0.012491171938769193,-0.37370519848581546,0.15229244546861637,-0.08946911033823582,1
185,-2.849285027116021,-0.08141731866130311,1.1440430832991346,1.7278511333577151,-0.5908391180799646,1
186,-3.555531479073287,1.1326762158671588,-0.17813648997356166,0.6444184461599248,-0.19675506928749079,1
187,-1.5031708901397838,-1.267203745201081,3.010532553830593,3.9428255390658475,-1.1826655169679778,0
188,-2.798274077646125,-1.0802891433836104,1.492234968428648,3.127585087022519,-1.0087994238887528,0
189,-1.0160695001192046,-2.856242343839715,2.956908752420643,0.7076921132184723,-0.5961075604602937,0
190,-3.7478258587233757,-1.1584021362540846,1.0004238732100403,2.267471164322863,-0.6299898517332811,0
191,-3.44830382040706,-1.664086361184912,1.2798355207235435,1.4193533143948527,-0.4872540559824464,0
192,-1.7545268628715036,-1.6336560613081155,1.094272405394296,0.6846162847410742,-0.2961967262675889,0
193,-2.8565251582305886,-2.357894912966566,0.6022079174704813,-0.29733132392062,-0.15345164150592522,0
194,-2.3870122836056376,-1.346844940157065,1.4759679719807952,1.850220339073682,-0.49312246934282633,0
195,-1.9716452076066457,-1.489347139776524,0.9104423742646663,1.6827250575093569,-0.6218893202582847,0
196,-0.6472816250770993,-0.376937905602125,1.0868963659289574,1.6038843221442798,-0.4536817542284021,0
197,-2.0475062474966372,-1.778776048817432,2.2837901199429442,2.256810773076042,-0.8727921514360062,0
198,-1.7821338631216714,-1.8919591788829297,1.1086166724558677,0.914814094472516,-0.4449475626197536,0
199,-1.1656818177718307,-1.4486647268562962,1.8873916332676053,2.0162016386460055,-0.6699901778766966,0
200,-1.6837575153523772,-1.6839130515087593,2.2390584809307845,1.8927687454411446,-0.7714443605654348,0
201,-2.1329551599414014,-0.005278107983961661,-0.00536573663089775,1.1704949156160098,-0.2730801790977933,0
202,-1.4145701622681817,-0.8250555879731826,0.9020449337437441,2.2298616804862594,-0.584879715472913,0
203,2.52220632402304,-0.5088045728450815,2.454212176539021,1.9946055889885843,-0.5921439021042453,0
204,-1.3901281501309508,-1.4963504230395044,1.2599721639479573,1.3926006019886241,-0.522338352411788,0
205,-2.9314649393051457,-1.1538169029565786,-0.35083243719199714,0.4108405941212451,-0.2297352279747958,0
206,-2.3858415145554326,-0.6199892733994455,0.30554166822595036,0.873556439351063,-0.3284243273745296,0
207,-1.6618493703276898,-1.1619330315524525,2.034415006167029,2.9740700084907337,-0.9045334083887643,0
208,-3.953565190060614,-0.3462421739583741,0.44974159638014594,1.4687164161565454,-0.32922830355570365,0
209,-1.7210384910198524,-0.6799729734515338,0.4446366371697845,0.9137991303956136,-0.391498933859644,0
210,0.563073982979529,-0.9457855859316029,1.354142812803307,1.1523133773439667,-0.44608125944700205,0
211,0.2033981402273778,-0.7851742940719159,-0.9514257430066899,0.09154969915263365,0.05635929931292633,0
212,-1.272972876288183,0.19004411243279618,0.1563137712493623,0.9789112679701932,-0.3135564710290338,0
213,0.4793832662959339,-0.7560326115040543,0.6651584018203917,0.34815773576198156,-0.26515874674231665,0
214,0.3416921489413177,-1.6088304830810711,1.5413438863291016,0.6318713337847062,-0.22221612940913718,0
215,-0.16632166983522712,-0.24838118368276463,0.2200598466558467,1.5585016415190394,-0.38448609614182694,0
216,0.3953255964084693,-1.9392286213069723,1.1319364093227862,0.3592234372601675,-0.2834491443968742,0
217,2.1909292480144784,0.5648425568268295,0.31828554370490025,2.461983868935869,-0.3447563826428281,0
218,0.3933785834124827,1.5557627185805587,-1.5498061601506912,1.4612120255623642,-0.2237415952546761,0
219,-2.248845901391066,1.5501629430751231,-0.39108264042374374,1.2191620309006905,-0.22812453438963284,0
220,-0.4202613730401216,0.7700967557219649,-0.40602734726626155,1.4381630156540348,-0.27414767641416626,0
221,-2.691019131861695,6.249328187191096,-4.253881384657327,-0.05085838124139153,0.2826282721666453,0
222,-1.5631717297427639,-0.085744154831966,0.4437537494800626,1.5354424158730604,-0.4317216547282291,0
223,-0.5178358609175604,-0.5736966176728945,-0.6476805218159091,0.05824113160005153,-0.12372223790530791,0
224,-2.5822773207488834,-1.1133619455148027,1.5249468715990668,2.2994628529694223,-0.7812687021574527,0
225,-0.17879210763633588,0.6198194038039229,-0.6510255239813428,0.3957838284593106,-0.09799862547801512,0
226,0.7444794781325201,0.8950506922352847,-1.6925386968280083,0.48074526822920777,-0.04384323690196101,0
227,1.1247030275143066,-1.0961438926396263,2.1461558534982315,1.7941223637184323,-0.7016840052382806,0
228,-2.6633812667471353,0.4258435704803787,1.82218123133248,3.0560110297967102,-0.7079063258448863,0
229,0.23430389075618316,-0.5577882172854184,0.38576584763520955,0.14820243152818632,-0.23319894496317572,0
230,-4.840655044975588,-0.17220826666058572,1.4190170590065567,3.031967625711827,-0.7560554828703986,1
231,-4.722195166421584,-0.181860413083252,1.2856257622384888,2.2568822191391913,-0.6531420720592772,1
232,-7.844605901055379,-1.0662065576263569,0.7993926118958046,1.2413573222776348,-0.36316262578329356,1
233,-2.4754533439457043,-1.3550989147353119,2.5797061878964036,2.7859862207178945,-0.8826262758432624,1
234,-5.957739584935058,0.46629673955288725,0.6917620115919165,2.2198934254614078,-0.4732209111356679,1
235,-7.296469724842802,0.008868550080001147,-0.11898647480465567,0.13744061740490196,-0.23729573812263874,1
236,-4.2326400079548945,0.08880040534032232,-0.5444186236320863,0.25253288658518536,-0.014056617057007566,1
237,-2.003769017743039,-1.2533251559475271,2.5977869439425993,2.5126038806749436,-0.8431922824216742,0
238,-3.4769739603146586,-1.0460592297939735,1.5801817444226678,2.7691586037551947,-0.8172437643501258,0
239,-2.5087628196334886,-3.236619219527073,2.6345614089571394,0.47179906388273507,-0.5452136463232786,0
240,-3.9633131070680387,-0.47787906001897706,0.18133454898925372,1.6810746826634362,-0.43828783187204395,0
241,-4.862687024596446,-0.03579800494985038,1.0319662292724743,2.939845244712087,-0.7150730998227076,0
242,-3.8581748562431994,-1.523354309549594,1.1671696774486768,1.2473436940453442,-0.4726256627512017,0
243,-2.323327077997572,-1.6106017190273028,0.532105474315815,0.2393660835813104,-0.1145741263780761,0
244,-2.2033710436324356,-1.6965757842403024,0.25047184484276325,0.17162489257236926,-0.24108684988012222,0
245,-3.24013958672984,-1.26720936297397,1.7489892742782895,2.293684464467985,-0.5056279159304271,0
246,-0.8569962592815243,-0.9723868267380495,0.6967868370565796,0.7677486397242146,-0.44232558689252416,0
247,-0.2791584789119737,-0.9138991313271354,2.018064305188137,1.89372987453139,-0.7094883712998191,0
248,-2.001407649591523,-1.4425507246685048,1.4761318140250446,2.4434301183177776,-0.8195070477883629,0
249,-2.1339353269138224,-1.966239721410288,2.666257877007548,2.918882691417326,-1.0411442466699763,0
250,-2.247771096340352,-1.2817729649677112,0.38775549945429316,0.33247879711929795,-0.23092569334123889,0
251,-3.169099355575361,-1.2294983301504425,1.1281262483393546,1.6270324572029613,-0.5504434809267471,0
252,-1.5095829762964037,-1.3029956236116322,1.8156510450579098,2.0003196306871804,-0.782975597476404,0
253,-1.7266032813815366,-0.06372730221927957,-0.09152801106981612,1.6440864113421136,-0.4498936846474963,0
254,-2.83948719360927,-0.9347151944290317,1.4394889513171276,2.1073282699030242,-0.7888976044577577,0
255,1.3161500950917435,-1.1048275432515566,2.3335589589334167,1.1107072643136369,-0.5359523924307609,0
256,-3.0504487423365405,-1.361026030220338,0.34990521680331116,1.308453952423792,-0.5145685182852165,0
257,-5.04606028663565,-1.0076738001093362,-0.13860799094126142,0.4549527436125788,-0.2666211851252934,0
258,-1.1964049385419613,-0.5283437619762382,0.7683241031991761,1.3440455090745869,-0.42153439586938507,0
259,-2.333648229485663,-1.379698417663032,2.0791809657499027,2.7267051969771607,-0.9027447739125155,0
260,-3.4616737232059847,-0.23129801887591483,1.1822662641206982,3.4651204461555,-0.7903037326878791,0
261,-1.7859925984102003,-2.0422443365460405,2.8733644418808097,2.2365801467067135,-0.9784303445882576,0
262,-1.0992290586829216,-1.2154873956049017,1.3774653439754234,0.7936324062365336,-0.42186828330844517,0
263,0.03284714055767691,-1.7669965794298577,1.9517887107402976,0.8900051989074307,-0.46685092030381037,0
264,-2.622401210520319,0.3898871516238718,0.024192751633695928,1.1105573946219462,-0.25947861276556844,0
265,1.6171920018276924,-1.216209794007713,0.42967103902794523,-2.151165227663093,0.2228252159305369,0
266,-1.4203610648487557,0.7334155314753015,-0.25006585786360735,1.7836903516733837,-0.48563076672967287,0
267,-0.19305368269214088,-1.4608256646352886,1.2788768607513783,0.5357905349338449,-0.4486254948723377,0
268,-1.2581213302911531,-1.3364857391475513,1.17374253844446,0.9558216915589786,-0.30071504244671277,0
269,-1.749189630167711,-1.2989186767104284,0.6721225770710727,0.04917174858267232,-0.15401471289763566,0
270,-1.9775332301787374,-2.3069748143027757,0.6686513278167261,-0.0975944393851949,-0.15467334218210693,0
271,2.2130243641206606,0.14748758556406125,1.1152728235554266,2.872387913648562,-0.5923403613793273,0
272,-0.29640669518611445,1.6736230167258819,-2.1322711408777684,1.2824838557084455,-0.1838977877710239,0
